"ObjectName","Status","Reason","Evidence","ProposedAction"
"T_EMAIL_ADDRESS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ALLUSERS; PROC:PKG_AD.UPDATE_USERS","Migrate to IAS_ZTBL core or dedicated history module"
"T_EMP_EMAILS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.UPDATE_USERS","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ACCOUNTS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_EXCEPTION_DATA","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ACCOUNTS_CUST","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_EXCEPTION_DATA","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ACCOUNTS_DATA","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_EXCEPTION_DATA","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ACCOUNTS_TXN","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_EXCEPTION_DATA","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ENG","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_EXCEPTION_DATA; PROC:PKG_SM.P_REGENERATE_EXCEPTION","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ENG_BRANCHES","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_EXCEPTION_DATA","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ENG_DATA","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_EXCEPTION_DATA; PROC:PKG_SM.P_GET_EXCEPTION_REPORT_DATA; PROC:PKG_SM.P_GET_EXCEPTION_MONITOR_ENTITIES; PROC:PKG_SM.P_GET_EXCEPTION_MONITOR_DETAILS; PROC:PKG_SM.T_AU_EXCEPTION_REPORT","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ERROR_LOG","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_GET_EXCEPTION_MONITOR_ENTITIES; PROC:PKG_SM.P_REGENERATE_EXCEPTION","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_INCOME_LEAKAGE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_SAVE_INCOME_LEAKAGE; PROC:PKG_FRPT.P_GET_PDF_INCOME_LEAKAGE","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_KPI_SNAPSHOT","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_SAVE_TEXT_BLOCK; PROC:PKG_FRPT.P_GET_KPI_SNAPSHOT; PROC:PKG_FRPT.P_SAVE_KPI_SNAPSHOT; PROC:PKG_FRPT.P_FINALIZE_REPORT; PROC:PKG_FRPT.P_GET_PDF_KPI; PROC:PKG_HD.P_AUDIT_CONCLUDING","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_NPL_SNAPSHOT","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_GET_NPL_SNAPSHOT; PROC:PKG_FRPT.P_SAVE_NPL_SNAPSHOT; PROC:PKG_FRPT.P_FINALIZE_REPORT; PROC:PKG_FRPT.P_GET_PDF_NPL; PROC:PKG_HD.P_AUDIT_CONCLUDING","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_OVERALL_CONCLUSION","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_GET_OVERALL_CONCLUSION; PROC:PKG_FRPT.P_SAVE_OVERALL_CONCLUSION","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_PARA_NARRATIVE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_GET_OBSERVATION_DETAILS; PROC:PKG_FRPT.P_SAVE_PARA_NARRATIVE; PROC:PKG_FRPT.R_GETAUDITEEPARAS","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_PDF_STATISTICS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_SAVE_KPI_SNAPSHOT; PROC:PKG_FRPT.P_SAVE_PDF_STATISTICS","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_REPORT_META","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_GET_REPORT_OVERVIEW; PROC:PKG_FRPT.P_SAVE_STAFF_SNAPSHOT; PROC:PKG_FRPT.P_FINALIZE_REPORT; PROC:PKG_FRPT.P_GET_ALLOWED_PDF_ENGS; PROC:PKG_FRPT.P_GET_ALLOWED_PDF_ENG_DETAILS; PROC:PKG_FRPT.P_GET_PDF_HEADER; PROC:PKG_FRPT.P_GET_PDF_REPORT_META; PROC:PKG_HD.P_AUDIT_CONCLUDING","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_SECTION_MASTER","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_GET_REPORT_OVERVIEW; PROC:PKG_FRPT.P_GET_NARRATIVE_SECTIONS; PROC:PKG_FRPT.P_GET_PDF_SECTIONS","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_STAFF_SNAPSHOT","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_GET_STAFF_SNAPSHOT; PROC:PKG_FRPT.P_SAVE_STAFF_SNAPSHOT; PROC:PKG_FRPT.P_FINALIZE_REPORT; PROC:PKG_FRPT.P_GET_PDF_STAFF; PROC:PKG_HD.P_AUDIT_CONCLUDING; PROC:PKG_FRPT.P_GET_MAN_STAFF_SNAPSHOT; PROC:PKG_FRPT.P_GET_MAN_EXEC_SUMMARY","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_TEXT_BLOCKS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_GET_REPORT_OVERVIEW; PROC:PKG_FRPT.P_GET_NARRATIVE_SECTIONS; PROC:PKG_FRPT.P_SAVE_TEXT_BLOCK; PROC:PKG_FRPT.P_GET_PDF_SECTIONS; PROC:PKG_FRPT.P_GET_AUDIT_COVER; PROC:PKG_FRPT.P_GET_MAN_OBJECTIVE_SCOPE; PROC:PKG_FRPT.P_GET_MAN_EXEC_SUMMARY","Migrate to IAS_ZTBL core or dedicated history module"
"T_GROUP_RIGHTS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_UPDATE_NEW_USER; PROC:PKG_AD.P_GET_USER_ROLE_TYPE; PROC:PKG_AD.P_GET_HR_DESIGNATION_RIGHT; PROC:PKG_AD.P_ADD_HR_DESIGNATION_RIGHT; PROC:PKG_AD.P_UPDATE_HR_DESIGNATION_RIGHT","Migrate to IAS_ZTBL core or dedicated history module"
"T_GROUPS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GETGROUPS; PROC:PKG_AD.P_ADDGROUP; PROC:PKG_AD.P_GROUP_UPDATE; PROC:PKG_AD.P_GET_ALLUSERS; PROC:PKG_AD.P_GET_USER_ROLE_TYPE; PROC:PKG_AD.P_GET_ROLES_FOR_COMPLIANCE_FLOW; PROC:PKG_AD.P_GET_ENTITY_TYPE_COMPLIANCE_FLOW; PROC:PKG_AD.P_ADD_HR_DESIGNATION_RIGHT; PROC:PKG_AD.P_UPDATE_HR_DESIGNATION_RIGHT; PROC:PKG_AD.P_GET_USER_ENTITIES; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE_REVIEW","Migrate to IAS_ZTBL core or dedicated history module"
"T_HD_ACTION_LOG","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_HD.P_GET_REQUEST_HISTORY","Migrate to IAS_ZTBL core or dedicated history module"
"T_HD_ACTION_REQUEST","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_HD.P_REQUEST_DELETE_OBSERVATION; PROC:PKG_HD.P_REQUEST_DELETE_RESPONSE; PROC:PKG_HD.P_REQUEST_REVERSE; PROC:PKG_HD.P_APPROVE_REQUEST; PROC:PKG_HD.P_REJECT_REQUEST; PROC:PKG_HD.P_GET_REQUESTS","Migrate to IAS_ZTBL core or dedicated history module"
"T_HD_SBP_OBS_RESPONSE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_HD.P_INSERT_SBP_RESPONSE; PROC:PKG_HD.P_UPDATE_SBP_RESPONSE; PROC:PKG_HD.P_GET_SBP_REGISTER; PROC:PKG_HD.P_GET_SBP_HISTORY; PROC:PKG_HD.P_REQUEST_DELETE_RESPONSE","Migrate to IAS_ZTBL core or dedicated history module"
"T_HD_SBP_OBS_TYPES","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_HD.P_GET_SBP_OBS_TYPES","Migrate to IAS_ZTBL core or dedicated history module"
"T_HD_SBP_OBSERVATION","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_HD.P_INSERT_SBP_OBSERVATION; PROC:PKG_HD.P_UPDATE_SBP_RESPONSE; PROC:PKG_HD.P_GET_SBP_REGISTER; PROC:PKG_HD.P_UPDATE_SBP_OBSERVATION; PROC:PKG_HD.P_GET_SBP_HISTORY; PROC:PKG_HD.P_REQUEST_DELETE_OBSERVATION","Migrate to IAS_ZTBL core or dedicated history module"
"T_HD_SBP_SECURE_ACCESS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_HD.P_VALIDATE_SBP_PASSWORD; PROC:PKG_HD.P_UPDATE_CAD_PASSWROD","Migrate to IAS_ZTBL core or dedicated history module"
"T_HR_DESIGNATIONS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GETROLERESPONSIBILITIES; PROC:PKG_AD.P_GETRISKPROCESSTRANSACTIONS; PROC:PKG_AD.P_GET_UPDATED_CHECKLIST_FOR_REVIEW; PROC:PKG_AD.P_ADD_HR_DESIGNATION_RIGHT; PROC:PKG_AD.P_UPDATE_HR_DESIGNATION_RIGHT; PROC:PKG_FAD.P_GET_ROLE_RESPONSIBLE; PROC:PKG_FAD.P_GET_SETTLED_PARA_DETAILS_PARA_COMPLIANCE","Migrate to IAS_ZTBL core or dedicated history module"
"T_IAS_VERSION_HISTORY","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_VERSION_HISTORY; PROC:PKG_AD.P_ADD_VERSION_HISTORY; PROC:PKG_AD.P_UPDATE_VERSION_HISTORY","Migrate to IAS_ZTBL core or dedicated history module"
"T_MANUAL_INDEX","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","DBConnection:GetManualSections; DBConnection:GetManualChapters; DBConnection:GetManualIndexByChapter; PROC:PKG_FAD.P_GET_MANUAL_SECTIONS; PROC:PKG_FAD.P_GET_MANUAL_CHAPTERS","Migrate to IAS_ZTBL core or dedicated history module"
"T_MANUAL_MASTER","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","DBConnection:GetManualMaster; PROC:PKG_FAD.P_GET_MANUAL_MASTER","Migrate to IAS_ZTBL core or dedicated history module"
"T_MENU","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GETALLTOPMENUS; PROC:PKG_AD.P_GET_ALL_MENU; PROC:PKG_AD.P_GET_ALL_PAGES; PROC:PKG_LG.P_GETTOPMENUS","Migrate to IAS_ZTBL core or dedicated history module"
"T_MENU_PAGES","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GETALLMENUPAGES; PROC:PKG_AD.P_GETASSIGNEDMENUPAGES; PROC:PKG_AD.P_UPDATEALLMENUPAGES; PROC:PKG_AD.P_GET_ALL_PAGES; PROC:PKG_AD.P_ADD_NEW_PAGE; PROC:PKG_AD.P_UPDATE_PAGE; PROC:PKG_AD.P_GET_ROLE_DASHBOARD_PAGES; PROC:PKG_AD.P_GET_ROLE_DASHBOARD_CONFIG; PROC:PKG_AD.P_GET_DASHBOARD_QUICK_LINKS; PROC:PKG_LG.P_GETTOPMENUS; PROC:PKG_LG.P_GETTOPMENUPAGES; PROC:PKG_RPT.P_GET_ACTIVITY_LOG","Migrate to IAS_ZTBL core or dedicated history module"
"T_MENU_PAGES_GROUPMAP","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GETASSIGNEDMENUPAGES; PROC:PKG_AD.P_ADDGROUPMENUITEMSASSIGNMENT; PROC:PKG_AD.P_REMOVEGROUPMENUITEMSASSIGNMENT; PROC:PKG_LG.P_GETTOPMENUS; PROC:PKG_LG.P_GETTOPMENUPAGES; PROC:PKG_RPT.R_GROUP_WISE_PAGES","Migrate to IAS_ZTBL core or dedicated history module"
"T_MENU_SUB","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_SUB_MENUS; PROC:PKG_AD.P_ADD_NEW_SUB_MENU; PROC:PKG_AD.P_UPDATE_SUB_MENU; PROC:PKG_AD.P_GET_ALL_PAGES; PROC:PKG_LG.P_GETTOPMENUPAGES","Migrate to IAS_ZTBL core or dedicated history module"
"T_R_ACTIVITY","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AR.P_GETRISKACTIVITIES","Migrate to IAS_ZTBL core or dedicated history module"
"T_R_GROUP","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_ADD_BRANCH_RISK_RATING; PROC:PKG_AD.P_GET_TRADITIONAL_RISK_RATING; PROC:PKG_AR.P_GETRISKGROUP; PROC:PKG_AR.P_GETRISKSUBGROUP","Migrate to IAS_ZTBL core or dedicated history module"
"T_R_SUB_GROUP","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GETCONTROLVIOLATIONS; PROC:PKG_AD.P_GETRISKPROCESSTRANSACTIONS; PROC:PKG_AD.P_GET_UPDATED_CHECKLIST_FOR_REVIEW; PROC:PKG_AD.P_ADD_BRANCH_RISK_RATING; PROC:PKG_AD.P_GET_TRADITIONAL_RISK_RATING; PROC:PKG_AR.P_GETRISKSUBGROUP; PROC:PKG_AR.P_GETRISKACTIVITIES; PROC:PKG_AR.P_GETAUDITCHECKLISTDETAILS; PROC:PKG_FAD.P_GET_VIOLATIONS","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ANNEXURE; PROC:PKG_AD.P_GETENTITEES_FOR_UPDATE; PROC:PKG_AD.P_GETENTITEES_FOR_UPDATE_COMP; PROC:PKG_AD.P_GETENTITEES_FOR_UPDATE_AUTHORIZATION; PROC:PKG_AD.P_GET_UPDATED_CHECKLIST_FOR_REVIEW; PROC:PKG_AD.P_GETRISKS; PROC:PKG_AD.P_GET_AUDIT_OBSERVTION; PROC:PKG_AD.P_GET_DETAILS_FOR_ENTITY_SHIFTING; PROC:PKG_AR.P_GETJOININGDETAILS; PROC:PKG_AR.P_GETAUDITCHECKLISTDETAILS; PROC:PKG_AR.P_GETMANAGEDOBSERVATIONS; PROC:PKG_AR.P_GETMANAGEDOBSERVATIONSTEXT","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_BRANCH_WISE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_ADD_BRANCH_RISK_RATING; PROC:PKG_AD.P_GET_TRADITIONAL_RISK_RATING","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_FAD_ANNEXURE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD_RISK.P_SAVE_ANNEXURE; PROC:PKG_FAD_RISK.P_GET_ANNEXURE","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_FAD_GRAVITY","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD_RISK.P_GET_GRAVITY","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_FAD_KPI_MAIN","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD_RISK.P_SAVE_KPI_MAIN; PROC:PKG_FAD_RISK.P_GET_KPI_MAIN","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_FAD_KPI_SUB","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD_RISK.P_SAVE_KPI_SUB; PROC:PKG_FAD_RISK.P_GET_KPI_SUB","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_FAD_PROCESS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD_RISK.P_SAVE_PROCESS; PROC:PKG_FAD_RISK.P_GET_PROCESS","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_FAD_SUB_PROCESS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD_RISK.P_SAVE_SUB_PROCESS; PROC:PKG_FAD_RISK.P_GET_SUB_PROCESS","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_FAD_SUBPROC_ANNEX","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD_RISK.P_SAVE_SUBPROC_ANNEX; PROC:PKG_FAD_RISK.P_GET_SUBPROC_ANNEX","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_STATUS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_PG.TENTATIVE_AUDIT_PLAN","Migrate to IAS_ZTBL core or dedicated history module"
"T_ROLE_DASHBOARD_PAGES","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ROLE_DASHBOARD_PAGES; PROC:PKG_AD.P_GET_ROLE_DASHBOARD_CONFIG; PROC:PKG_AD.P_GET_DASHBOARD_QUICK_LINKS; PROC:PKG_AD.P_MAINT_ROLE_DASHBOARD_PAGE","Migrate to IAS_ZTBL core or dedicated history module"
"T_SAMPLE_ACCOUNTS_DATA","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_GET_ACCOUNT","Migrate to IAS_ZTBL core or dedicated history module"
"T_SAMPLE_LOANS_DATA","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_GET_LOANS_SAMPLE","Migrate to IAS_ZTBL core or dedicated history module"
"T_SYS_LOG","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_LG.P_GET_SYS_LOGS","Migrate to IAS_ZTBL core or dedicated history module"
"T_USER","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ALLUSERS; PROC:PKG_AD.P_ADD_NEW_USER; PROC:PKG_AD.UPDATE_USERS; PROC:PKG_AD.RESET_USER_PASSWORD; PROC:PKG_AD.P_UPDATE_NEW_USER; PROC:PKG_AE.P_GETCCQSENTITIES; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE_REVIEW; PROC:PKG_AE.P_FORWARD_CAU_PARA_TO_BRANCH; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE_BY_BRANCH; PROC:PKG_AR.P_UPDATE_LEGACY_PARA_TEXT; PROC:PKG_AR.P_GETOBSERVATIONENTITIES","Migrate to IAS_ZTBL core or dedicated history module"
"T_USER_GROUP_MAP","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_DASHBOARD_QUICK_LINKS; PROC:PKG_LG.P_GETTOPMENUS","Migrate to IAS_ZTBL core or dedicated history module"
"T_USER_MAPING","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ALLUSERS; PROC:PKG_AD.P_ADD_NEW_USER; PROC:PKG_AD.UPDATE_USERS; PROC:PKG_AD.P_UPDATE_NEW_USER; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE_REVIEW; PROC:PKG_AE.P_FORWARD_CAU_PARA_TO_BRANCH; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE_BY_BRANCH; PROC:PKG_AR.P_DROPAUDITOBSERVATION; PROC:PKG_AR.AUDITOR_REPLY; PROC:PKG_AR.P_GETOBSERVATIONENTITIES; PROC:PKG_LG.P_GET_USER","Migrate to IAS_ZTBL core or dedicated history module"
"T_USER_SESSION","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_LG.SESSION_END; PROC:PKG_LG.P_GET_USER_SESSION; PROC:PKG_LG.SESSION_KILL; PROC:PKG_LG.USER_SESSION; PROC:PKG_RPT.R_LOGINUSERS","Migrate to IAS_ZTBL core or dedicated history module"
"T_WORKING_PAPER_ACCOUNT_OPENING","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AR.P_GETACCOUNTOPENINGDETAILS; PROC:PKG_AR.P_ADDACCOUNTOPENINGDETAILS","Migrate to IAS_ZTBL core or dedicated history module"
"T_WORKING_PAPER_CASH_COUNT","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AR.P_GETCASHCOUNTERDETAILS; PROC:PKG_AR.P_ADDCASHCOUNTERDETAILS","Migrate to IAS_ZTBL core or dedicated history module"
"T_WORKING_PAPER_FIXED_ASSETS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AR.P_GETFIXEDASSETSDETAILS; PROC:PKG_AR.P_ADDFIXEDASSETSDETAILS","Migrate to IAS_ZTBL core or dedicated history module"
"T_WORKING_PAPER_LOAN_CASE_FILE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AR.P_GETLOANCASEFILE; PROC:PKG_AR.P_ADDLOANCASEFILE","Migrate to IAS_ZTBL core or dedicated history module"
"T_WORKING_PAPER_VOUCHER_CHECKING","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AR.P_GETVOUCHERCHECKING; PROC:PKG_AR.P_ADDVOUCHERCHECKING","Migrate to IAS_ZTBL core or dedicated history module"
"TBL_PARA_REFERENCE_LINKS","Likely Active","Referenced indirectly or from likely-active workflow code.","PROC:PKG_FAD.P_GETPARAREFERENCES; PROC:PKG_FAD.P_MANAGEREFERENCE","Retain for redesign validation before DDL freeze"
"TBL_PUBLIC_HOLIDAYS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_INSERT_PUBLIC_HOLIDAY; PROC:PKG_AD.P_GET_PUBLIC_HOLIDAYS; PROC:PKG_AD.P_GET_PUBLIC_HOLIDAY_DAY","Migrate to IAS_ZTBL core or dedicated history module"
"TEMP_ATAS_T_DISB_STATUS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_RPT.P_GET_LOAN_STATUS; PROC:PKG_RPT.P_GET_LOAN_TO_DEFAULT_HISTORY","Migrate to IAS_ZTBL core or dedicated history module"
"TEMP_ATAS_T_GLSUB","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_RPT.P_GET_LOAN_GL","Migrate to IAS_ZTBL core or dedicated history module"
"V_SERVICE_EMPLOYEEINFO","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ALLUSERS; PROC:PKG_AD.P_ADD_NEW_USER; PROC:PKG_AD.RESET_USER_PASSWORD; PROC:PKG_AD.P_GET_NEW_USER; PROC:PKG_AE.P_GETOBSERVATIONRESPONSIBLE; PROC:PKG_AE.P_GETPARACOMPLIANCERESPONSIBLE; PROC:PKG_AE.P_GETPARASFORCOMPLIANCEHISTORY; PROC:PKG_AR.P_GET_LEGACY_PARA_RESPONSIBLES; PROC:PKG_AR.P_GET_RESPONSIBILITY; PROC:PKG_AR.P_GET_DSA_LIST; PROC:PKG_LG.P_GET_USER; PROC:PKG_AR.P_GET_RESPONSIBILITY_FOR_AUTHORIZE","Migrate to IAS_ZTBL core or dedicated history module"
"VM_GET_ALL_PARA_TEXT","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_RPT.P_GET_PARA_TEXT_WORDS_V2","Migrate to IAS_ZTBL core or dedicated history module"
