"RowNo","Owner","TableName","ColumnId","ColumnName","DataType","DataLength","Nullable","ConstraintName","ConstraintDesc","TriggerName","TriggeringEvent","TriggerStatus"
"4362","ZTBLAIS_PROD","T_FRPT_PDF_STATISTICS","13","UPDATED_BY","NUMBER","22","Y",,,,,
"4363","ZTBLAIS_PROD","T_FRPT_REPORT_META","1","FRPT_ID","NUMBER","22","N","SYS_C001133093","PRIMARY KEY",,,
"4364","ZTBLAIS_PROD","T_FRPT_REPORT_META","2","ENG_ID","NUMBER","22","N","FK_FRPT_META_ENG","FOREIGN KEY",,,
"4365","ZTBLAIS_PROD","T_FRPT_REPORT_META","2","ENG_ID","NUMBER","22","N","SYS_C001133090","CHECK",,,
"4366","ZTBLAIS_PROD","T_FRPT_REPORT_META","2","ENG_ID","NUMBER","22","N","UK_FRPT_ENG_VER","UNIQUE",,,
"4367","ZTBLAIS_PROD","T_FRPT_REPORT_META","3","ENTITY_ID","NUMBER","22","N","SYS_C001133091","CHECK",,,
"4368","ZTBLAIS_PROD","T_FRPT_REPORT_META","4","REPORT_VERSION","NUMBER","22","Y","UK_FRPT_ENG_VER","UNIQUE",,,
"4369","ZTBLAIS_PROD","T_FRPT_REPORT_META","5","REPORT_STATUS","VARCHAR2","10","Y","SYS_C001133092","CHECK",,,
"4370","ZTBLAIS_PROD","T_FRPT_REPORT_META","6","GENERATED_ON","DATE","7","Y",,,,,
"4371","ZTBLAIS_PROD","T_FRPT_REPORT_META","7","GENERATED_BY","NUMBER","22","Y",,,,,
"4372","ZTBLAIS_PROD","T_FRPT_REPORT_META","8","FINALIZED_ON","DATE","7","Y",,,,,
"4373","ZTBLAIS_PROD","T_FRPT_REPORT_META","9","FINALIZED_BY","NUMBER","22","Y",,,,,
"4374","ZTBLAIS_PROD","T_FRPT_SECTION_MASTER","1","SECTION_CODE","VARCHAR2","50","N","SYS_C001133113","PRIMARY KEY",,,
"4375","ZTBLAIS_PROD","T_FRPT_SECTION_MASTER","2","SECTION_TITLE","VARCHAR2","200","N","SYS_C001133111","CHECK",,,
"4376","ZTBLAIS_PROD","T_FRPT_SECTION_MASTER","3","DISPLAY_ORDER","NUMBER","22","N","SYS_C001133112","CHECK",,,
"4377","ZTBLAIS_PROD","T_FRPT_SECTION_MASTER","4","SECTION_GROUP","VARCHAR2","50","Y",,,,,
"4378","ZTBLAIS_PROD","T_FRPT_SECTION_MASTER","5","IS_MANDATORY","CHAR","1","Y",,,,,
"4379","ZTBLAIS_PROD","T_FRPT_SECTION_MASTER","6","IS_ACTIVE","CHAR","1","Y",,,,,
"4380","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT","1","FRPT_STAFF_ID","NUMBER","22","N","PK_FRPT_STAFF_SNAPSHOT","PRIMARY KEY","TRG_FRPT_STAFF_SNAPSHOT_BI","INSERT","ENABLED"
"4381","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT","1","FRPT_STAFF_ID","NUMBER","22","N","SYS_C001142220","CHECK","TRG_FRPT_STAFF_SNAPSHOT_BI","INSERT","ENABLED"
"4382","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT","2","ENG_ID","NUMBER","22","N","SYS_C001142221","CHECK","TRG_FRPT_STAFF_SNAPSHOT_BI","INSERT","ENABLED"
"4383","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT","3","ENTITY_ID","NUMBER","22","N","SYS_C001142222","CHECK","TRG_FRPT_STAFF_SNAPSHOT_BI","INSERT","ENABLED"
"4384","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT","4","PP_NO","VARCHAR2","20","N","SYS_C001142223","CHECK","TRG_FRPT_STAFF_SNAPSHOT_BI","INSERT","ENABLED"
"4385","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT","5","STAFF_NAME","VARCHAR2","200","N","SYS_C001142224","CHECK","TRG_FRPT_STAFF_SNAPSHOT_BI","INSERT","ENABLED"
"4386","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT","6","STAFF_RANK","VARCHAR2","50","Y","","","TRG_FRPT_STAFF_SNAPSHOT_BI","INSERT","ENABLED"
"4387","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT","7","DESIGNATION","VARCHAR2","200","Y","","","TRG_FRPT_STAFF_SNAPSHOT_BI","INSERT","ENABLED"
"4388","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT","8","IS_ACTIVE","NUMBER","22","N","SYS_C001142225","CHECK","TRG_FRPT_STAFF_SNAPSHOT_BI","INSERT","ENABLED"
"4389","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT","9","CREATED_ON","DATE","7","Y","","","TRG_FRPT_STAFF_SNAPSHOT_BI","INSERT","ENABLED"
"4390","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT","10","CREATED_BY","VARCHAR2","20","Y","","","TRG_FRPT_STAFF_SNAPSHOT_BI","INSERT","ENABLED"
"4391","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT","11","UPDATED_ON","DATE","7","Y","","","TRG_FRPT_STAFF_SNAPSHOT_BI","INSERT","ENABLED"
"4392","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT","12","UPDATED_BY","VARCHAR2","20","Y","","","TRG_FRPT_STAFF_SNAPSHOT_BI","INSERT","ENABLED"
"4393","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","1","FRPT_STAFF_ID","NUMBER","22","N","SYS_C001133103","PRIMARY KEY",,,
"4394","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","2","ENG_ID","NUMBER","22","N","FK_FRPT_STAFF_ENG","FOREIGN KEY",,,
"4395","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","2","ENG_ID","NUMBER","22","N","SYS_C001133101","CHECK",,,
"4396","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","3","ENTITY_ID","NUMBER","22","N","SYS_C001133102","CHECK",,,
"4397","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","4","DESIGNATION","VARCHAR2","100","Y",,,,,
"4398","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","5","STAFF_COUNT","NUMBER","22","Y",,,,,
"4399","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","6","AS_OF_DATE","DATE","7","Y",,,,,
"4400","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","7","CREATED_ON","DATE","7","Y",,,,,
"4401","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","8","CREATED_BY","NUMBER","22","Y",,,,,
"4402","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","9","PP_NO","NUMBER","22","Y",,,,,
"4403","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","10","STAFF_NAME","VARCHAR2","200","Y",,,,,
"4404","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","11","STAFF_RANK","VARCHAR2","50","Y",,,,,
"4405","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","12","STAFF_DESIG","VARCHAR2","200","Y",,,,,
"4406","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","13","UPDATED_ON","DATE","7","Y",,,,,
"4407","ZTBLAIS_PROD","T_FRPT_STAFF_SNAPSHOT_OLD","14","UPDATED_BY","NUMBER","22","Y",,,,,
"4408","ZTBLAIS_PROD","T_FRPT_TEXT_BLOCKS","1","FRPT_TEXT_ID","NUMBER","22","N","SYS_C001133105","PRIMARY KEY",,,
"4409","ZTBLAIS_PROD","T_FRPT_TEXT_BLOCKS","2","ENG_ID","NUMBER","22","N","FK_FRPT_TEXT_ENG","FOREIGN KEY",,,
"4410","ZTBLAIS_PROD","T_FRPT_TEXT_BLOCKS","2","ENG_ID","NUMBER","22","N","SYS_C001133104","CHECK",,,
"4411","ZTBLAIS_PROD","T_FRPT_TEXT_BLOCKS","3","SECTION_CODE","VARCHAR2","50","Y",,,,,
"4412","ZTBLAIS_PROD","T_FRPT_TEXT_BLOCKS","4","SECTION_TEXT","CLOB","4000","Y",,,,,
"4413","ZTBLAIS_PROD","T_FRPT_TEXT_BLOCKS","5","CREATED_ON","DATE","7","Y",,,,,
"4414","ZTBLAIS_PROD","T_FRPT_TEXT_BLOCKS","6","CREATED_BY","NUMBER","22","Y",,,,,
"4415","ZTBLAIS_PROD","T_GROUPS","1","ROLE_ID","NUMBER","22","Y",,,,,
"4416","ZTBLAIS_PROD","T_GROUPS","2","GROUP_ID","NUMBER","22","Y",,,,,
"4417","ZTBLAIS_PROD","T_GROUPS","3","DESCRIPTION","VARCHAR2","200","Y",,,,,
"4418","ZTBLAIS_PROD","T_GROUPS","4","GROUP_NAME","VARCHAR2","300","Y",,,,,
"4419","ZTBLAIS_PROD","T_GROUPS","5","STATUS","VARCHAR2","1","Y",,,,,
"4420","ZTBLAIS_PROD","T_GROUP_RIGHTS","1","ID","NUMBER","22","N","SYS_C001092941","CHECK",,,
"4421","ZTBLAIS_PROD","T_GROUP_RIGHTS","2","DESIGNATIONCODE","NUMBER","22","N","SYS_C001092942","CHECK",,,
"4422","ZTBLAIS_PROD","T_GROUP_RIGHTS","3","DESCRIPTION","VARCHAR2","100","N","SYS_C001092943","CHECK",,,
"4423","ZTBLAIS_PROD","T_GROUP_RIGHTS","4","STATUSTYPE","CHAR","1","Y",,,,,
"4424","ZTBLAIS_PROD","T_GROUP_RIGHTS","5","CATEGORYTYPE","CHAR","1","Y",,,,,
"4425","ZTBLAIS_PROD","T_GROUP_RIGHTS","6","GROUP_ID","NUMBER","22","Y",,,,,
"4426","ZTBLAIS_PROD","T_GROUP_RIGHTS","7","ENTITY_TYPE","VARCHAR2","200","Y",,,,,
"4427","ZTBLAIS_PROD","T_GROUP_RIGHTS","8","SUB_ENTITY_TYPE","VARCHAR2","200","Y",,,,,
"4428","ZTBLAIS_PROD","T_GROUP_RIGHTS_BACKUP","1","DESIGNATIONCODE","NUMBER","22","N","SYS_C001093035","CHECK",,,
"4429","ZTBLAIS_PROD","T_GROUP_RIGHTS_BACKUP","2","DESCRIPTION","VARCHAR2","100","N","SYS_C001093036","CHECK",,,
"4430","ZTBLAIS_PROD","T_GROUP_RIGHTS_BACKUP","3","STATUSTYPE","CHAR","1","Y",,,,,
"4431","ZTBLAIS_PROD","T_GROUP_RIGHTS_BACKUP","4","CATEGORYTYPE","CHAR","1","Y",,,,,
"4432","ZTBLAIS_PROD","T_GROUP_RIGHTS_BACKUP","5","GROUP_ID","NUMBER","22","Y",,,,,
"4433","ZTBLAIS_PROD","T_HD_ACTION_LOG","1","ACTION_LOG_ID","NUMBER","22","N","SYS_C001116107","PRIMARY KEY",,,
"4434","ZTBLAIS_PROD","T_HD_ACTION_LOG","2","REQUEST_ID","NUMBER","22","N","SYS_C001116103","CHECK",,,
"4435","ZTBLAIS_PROD","T_HD_ACTION_LOG","3","ACTION","VARCHAR2","30","N","SYS_C001116104","CHECK",,,
"4436","ZTBLAIS_PROD","T_HD_ACTION_LOG","4","ACTOR","NUMBER","22","N","SYS_C001116105","CHECK",,,
"4437","ZTBLAIS_PROD","T_HD_ACTION_LOG","5","ACTION_ON","DATE","7","N","SYS_C001116106","CHECK",,,
"4438","ZTBLAIS_PROD","T_HD_ACTION_LOG","6","ACTION_NOTE","VARCHAR2","4000","Y",,,,,
"4439","ZTBLAIS_PROD","T_HD_ACTION_REQUEST","1","REQUEST_ID","NUMBER","22","N","SYS_C001116099","PRIMARY KEY",,,
"4440","ZTBLAIS_PROD","T_HD_ACTION_REQUEST","2","ENTITY","VARCHAR2","30","N","SYS_C001116094","CHECK",,,
"4441","ZTBLAIS_PROD","T_HD_ACTION_REQUEST","3","PARA_ID","NUMBER","22","Y",,,,,
"4442","ZTBLAIS_PROD","T_HD_ACTION_REQUEST","4","RESPONSE_ID","NUMBER","22","Y",,,,,
"4443","ZTBLAIS_PROD","T_HD_ACTION_REQUEST","5","REQUEST_TYPE","VARCHAR2","30","N","SYS_C001116095","CHECK",,,
"4444","ZTBLAIS_PROD","T_HD_ACTION_REQUEST","6","REQUEST_REASON","CLOB","4000","Y",,,,,
"4445","ZTBLAIS_PROD","T_HD_ACTION_REQUEST","7","REQUESTED_BY","NUMBER","22","N","SYS_C001116096","CHECK",,,
"4446","ZTBLAIS_PROD","T_HD_ACTION_REQUEST","8","REQUESTED_ON","DATE","7","N","SYS_C001116097","CHECK",,,
"4447","ZTBLAIS_PROD","T_HD_ACTION_REQUEST","9","STATUS","VARCHAR2","20","N","SYS_C001116098","CHECK",,,
"4448","ZTBLAIS_PROD","T_HD_ACTION_REQUEST","10","APPROVED_BY","NUMBER","22","Y",,,,,
"4449","ZTBLAIS_PROD","T_HD_ACTION_REQUEST","11","APPROVED_ON","DATE","7","Y",,,,,
"4450","ZTBLAIS_PROD","T_HD_ACTION_REQUEST","12","REJECTED_BY","NUMBER","22","Y",,,,,
"4451","ZTBLAIS_PROD","T_HD_ACTION_REQUEST","13","REJECTED_ON","DATE","7","Y",,,,,
"4452","ZTBLAIS_PROD","T_HD_ACTION_REQUEST","14","PARENT_REQUEST_ID","NUMBER","22","Y",,,,,
"4453","ZTBLAIS_PROD","T_HD_ACTION_REQUEST_SNAPSHOT","1","REQ_SNAPSHOT_ID","NUMBER","22","N","SYS_C001116102","PRIMARY KEY",,,
"4454","ZTBLAIS_PROD","T_HD_ACTION_REQUEST_SNAPSHOT","2","REQUEST_ID","NUMBER","22","N","SYS_C001116100","CHECK",,,
"4455","ZTBLAIS_PROD","T_HD_ACTION_REQUEST_SNAPSHOT","3","SNAPSHOT_JSON","CLOB","4000","N","SYS_C001116101","CHECK",,,
"4456","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","1","PARA_ID","NUMBER","22","N","PK_T_HD_SBP_OBSERVATION","PRIMARY KEY",,,
"4457","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","1","PARA_ID","NUMBER","22","N","SYS_C001108882","CHECK",,,
"4458","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","2","REF_NO","VARCHAR2","20","N","SYS_C001108883","CHECK",,,
"4459","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","3","FUNCTION_NAME","VARCHAR2","255","Y",,,,,
"4460","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","4","PARA_NO","VARCHAR2","50","Y",,,,,
"4461","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","5","SBP_OBS_ENC","CLOB","4000","Y",,,,,
"4462","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","6","SBP_DIR_ENC","CLOB","4000","Y",,,,,
"4463","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","7","COMPLIANCE_QUARTER","VARCHAR2","50","Y",,,,,
"4464","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","8","CREATED_BY","VARCHAR2","50","Y",,,,,
"4465","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","9","CREATED_ON","DATE","7","Y",,,,,
"4466","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","10","UPDATED_BY","NUMBER","22","Y",,,,,
"4467","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","11","UPDATED_ON","DATE","7","Y",,,,,
"4468","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","12","OBSERVATION_TYPE","NUMBER","22","Y","FK_SBP_OBS_TYPE","FOREIGN KEY",,,
"4469","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","13","IS_ACTIVE","CHAR","1","N","SYS_C001116093","CHECK",,,
"4470","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","14","DELETED_BY","NUMBER","22","Y",,,,,
"4471","ZTBLAIS_PROD","T_HD_SBP_OBSERVATION","15","DELETED_ON","DATE","7","Y",,,,,
"4472","ZTBLAIS_PROD","T_HD_SBP_OBS_RESPONSE","1","RESPONSE_ID","NUMBER","22","N","SYS_C001108885","CHECK",,,
"4473","ZTBLAIS_PROD","T_HD_SBP_OBS_RESPONSE","1","RESPONSE_ID","NUMBER","22","N","SYS_C001108887","PRIMARY KEY",,,
"4474","ZTBLAIS_PROD","T_HD_SBP_OBS_RESPONSE","2","PARA_ID","NUMBER","22","Y",,,,,
"4475","ZTBLAIS_PROD","T_HD_SBP_OBS_RESPONSE","3","REF_NO","VARCHAR2","20","N","SYS_C001108886","CHECK",,,
"4476","ZTBLAIS_PROD","T_HD_SBP_OBS_RESPONSE","4","BANK_RESPONSE","CLOB","4000","Y",,,,,
"4477","ZTBLAIS_PROD","T_HD_SBP_OBS_RESPONSE","5","REPLY_DATE","DATE","7","Y",,,,,
"4478","ZTBLAIS_PROD","T_HD_SBP_OBS_RESPONSE","6","COMPLIANCE_STATUS","VARCHAR2","50","Y",,,,,
"4479","ZTBLAIS_PROD","T_HD_SBP_OBS_RESPONSE","7","IAD_VALIDATION","VARCHAR2","50","Y",,,,,
"4480","ZTBLAIS_PROD","T_HD_SBP_OBS_RESPONSE","8","ENTERED_BY","VARCHAR2","50","Y",,,,,
"4481","ZTBLAIS_PROD","T_HD_SBP_OBS_RESPONSE","9","ENTERED_ON","DATE","7","Y",,,,,
"4482","ZTBLAIS_PROD","T_HD_SBP_OBS_RESPONSE","10","IS_ACTIVE","CHAR","1","N","SYS_C001116108","CHECK",,,
"4483","ZTBLAIS_PROD","T_HD_SBP_OBS_RESPONSE","11","DELETED_BY","NUMBER","22","Y",,,,,
"4484","ZTBLAIS_PROD","T_HD_SBP_OBS_RESPONSE","12","DELETED_ON","DATE","7","Y",,,,,
"4485","ZTBLAIS_PROD","T_HD_SBP_OBS_TYPES","1","TYPE_ID","NUMBER","22","N","PK_T_HD_SBP_OBS_TYPES","PRIMARY KEY",,,
"4486","ZTBLAIS_PROD","T_HD_SBP_OBS_TYPES","1","TYPE_ID","NUMBER","22","N","SYS_C001115288","CHECK",,,
"4487","ZTBLAIS_PROD","T_HD_SBP_OBS_TYPES","2","TYPE_CODE","VARCHAR2","20","N","SYS_C001115289","CHECK",,,
"4488","ZTBLAIS_PROD","T_HD_SBP_OBS_TYPES","3","TYPE_NAME","VARCHAR2","100","N","SYS_C001115290","CHECK",,,
"4489","ZTBLAIS_PROD","T_HD_SBP_OBS_TYPES","4","ACTIVE_FLAG","CHAR","1","N","CK_T_HD_SBP_OBS_TYPES_ACTIVE","CHECK",,,
"4490","ZTBLAIS_PROD","T_HD_SBP_OBS_TYPES","4","ACTIVE_FLAG","CHAR","1","N","SYS_C001115291","CHECK",,,
"4491","ZTBLAIS_PROD","T_HD_SBP_OBS_TYPES","5","SORT_ORDER","NUMBER","22","Y",,,,,
"4492","ZTBLAIS_PROD","T_HD_SBP_OBS_TYPES","6","CREATED_ON","DATE","7","Y",,,,,
"4493","ZTBLAIS_PROD","T_HD_SBP_OBS_TYPES","7","UPDATED_ON","DATE","7","Y",,,,,
"4494","ZTBLAIS_PROD","T_HD_SBP_SECURE_ACCESS","1","ACCESS_ID","NUMBER","22","N","SYS_C001101532","CHECK",,,
"4495","ZTBLAIS_PROD","T_HD_SBP_SECURE_ACCESS","1","ACCESS_ID","NUMBER","22","N","SYS_C001101534","PRIMARY KEY",,,
"4496","ZTBLAIS_PROD","T_HD_SBP_SECURE_ACCESS","2","ACCESS_KEY","VARCHAR2","64","N","SYS_C001101533","CHECK",,,
"4497","ZTBLAIS_PROD","T_HD_SBP_SECURE_ACCESS","3","ACTIVE_FLAG","CHAR","1","Y",,,,,
"4498","ZTBLAIS_PROD","T_HD_SBP_SECURE_ACCESS","4","UPDATED_BY","VARCHAR2","50","Y",,,,,
"4499","ZTBLAIS_PROD","T_HD_SBP_SECURE_ACCESS","5","UPDATED_ON","DATE","7","Y",,,,,
"4500","ZTBLAIS_PROD","T_HO_UNITS","1","ID","NUMBER","22","N","SYS_C001092932","CHECK",,,
"4501","ZTBLAIS_PROD","T_HO_UNITS","2","NAME","VARCHAR2","50","Y",,,,,
"4502","ZTBLAIS_PROD","T_HO_UNITS","3","CODE","NUMBER","22","Y",,,,,
"4503","ZTBLAIS_PROD","T_HO_UNITS","4","DEP_CODE","NUMBER","22","Y",,,,,
"4504","ZTBLAIS_PROD","T_HO_UNITS","5","CREATED_ON","TIMESTAMP(6)","11","Y",,,,,
"4505","ZTBLAIS_PROD","T_HO_UNITS","6","CLOSED_ON","TIMESTAMP(6)","11","Y",,,,,
"4506","ZTBLAIS_PROD","T_HO_UNITS","7","REFERENCE_CIRCULAR","VARCHAR2","50","Y",,,,,
"4507","ZTBLAIS_PROD","T_HO_UNITS","8","STATUS","VARCHAR2","50","Y",,,,,
"4508","ZTBLAIS_PROD","T_HO_UNITS","9","DIV_CODE","NUMBER","22","Y",,,,,
"4509","ZTBLAIS_PROD","T_HO_UNITS","10","OFFICAL_CODE","NUMBER","22","Y",,,,,
"4510","ZTBLAIS_PROD","T_HR_DESIGNATIONS","1","DESIGNATIONCODE","NUMBER","22","N","SYS_C001092720","CHECK",,,
"4511","ZTBLAIS_PROD","T_HR_DESIGNATIONS","2","DESCRIPTION","VARCHAR2","100","N","SYS_C001092721","CHECK",,,
"4512","ZTBLAIS_PROD","T_HR_DESIGNATIONS","3","STATUSTYPE","CHAR","1","Y",,,,,
"4513","ZTBLAIS_PROD","T_HR_DESIGNATIONS","4","CATEGORYTYPE","CHAR","1","Y",,,,,
"4514","ZTBLAIS_PROD","T_IAS_VERSION_HISTORY","1","VERSION_ID","NUMBER","22","N","SYS_C001093243","CHECK",,,
"4515","ZTBLAIS_PROD","T_IAS_VERSION_HISTORY","1","VERSION_ID","NUMBER","22","N","SYS_C001093278","PRIMARY KEY",,,
"4516","ZTBLAIS_PROD","T_IAS_VERSION_HISTORY","2","VERSION_NO","VARCHAR2","20","N","SYS_C001093244","CHECK",,,
"4517","ZTBLAIS_PROD","T_IAS_VERSION_HISTORY","3","RELEASE_DATE","DATE","7","N","SYS_C001093245","CHECK",,,
"4518","ZTBLAIS_PROD","T_IAS_VERSION_HISTORY","4","DESCRIPTION","VARCHAR2","500","Y",,,,,
"4519","ZTBLAIS_PROD","T_IAS_VERSION_HISTORY","5","RELEASED_BY","VARCHAR2","100","Y",,,,,
"4520","ZTBLAIS_PROD","T_IAS_VERSION_HISTORY","6","CREATED_ON","DATE","7","Y",,,,,
"4521","ZTBLAIS_PROD","T_IAS_VERSION_HISTORY","7","UPDATED_ON","DATE","7","Y",,,,,
"4522","ZTBLAIS_PROD","T_IAS_VERSION_HISTORY","8","IS_ACTIVE","CHAR","1","Y",,,,,
"4523","ZTBLAIS_PROD","T_INS_COMPLAINTANT_INFO","1","ID","NUMBER","22","Y",,,,,
"4524","ZTBLAIS_PROD","T_INS_COMPLAINTANT_INFO","2","CNIC","NUMBER","22","Y",,,,,
"4525","ZTBLAIS_PROD","T_INS_COMPLAINTANT_INFO","3","NAME","VARCHAR2","500","Y",,,,,
"4526","ZTBLAIS_PROD","T_INS_COMPLAINTANT_INFO","4","F_NAME","VARCHAR2","500","Y",,,,,
"4527","ZTBLAIS_PROD","T_INS_COMPLAINTANT_INFO","5","GENDER","VARCHAR2","50","Y",,,,,
"4528","ZTBLAIS_PROD","T_INS_COMPLAINTANT_INFO","6","DOB","DATE","7","Y",,,,,
"4529","ZTBLAIS_PROD","T_INS_COMPLAINTANT_INFO","7","ADDRESS","VARCHAR2","2000","Y",,,,,
"4530","ZTBLAIS_PROD","T_INS_COMPLAINTANT_INFO","8","PHONE","NUMBER","22","Y",,,,,
"4531","ZTBLAIS_PROD","T_INS_COMPLAINTANT_INFO","9","CELL","NUMBER","22","Y",,,,,
"4532","ZTBLAIS_PROD","T_INS_COMPLAINTANT_INFO","10","EMAIL","VARCHAR2","500","Y",,,,,
"4533","ZTBLAIS_PROD","T_INS_COMPLAINTS","1","ID","NUMBER","22","Y",,,,,
"4534","ZTBLAIS_PROD","T_INS_COMPLAINTS","2","NATURE_ID","NUMBER","22","Y",,,,,
"4535","ZTBLAIS_PROD","T_INS_COMPLAINTS","3","TYPE_ID","NUMBER","22","Y",,,,,
"4536","ZTBLAIS_PROD","T_INS_COMPLAINTS","4","SOURCE_ID","NUMBER","22","Y",,,,,
"4537","ZTBLAIS_PROD","T_INS_COMPLAINTS","5","REFERENCE_NO","NUMBER","22","Y",,,,,
"4538","ZTBLAIS_PROD","T_INS_COMPLAINTS","6","RECEIVED_ON","DATE","7","Y",,,,,
"4539","ZTBLAIS_PROD","T_INS_COMPLAINTS","7","ASSIGNED_ON","DATE","7","Y",,,,,
"4540","ZTBLAIS_PROD","T_INS_COMPLAINTS","8","ASSIGNED_TO","NUMBER","22","Y",,,,,
"4541","ZTBLAIS_PROD","T_INS_COMPLAINTS","9","CLOSED_NO","DATE","7","Y",,,,,
"4542","ZTBLAIS_PROD","T_INS_COMPLAINTS_ASSIGNED_TO","1","ID","NUMBER","22","Y",,,,,
"4543","ZTBLAIS_PROD","T_INS_COMPLAINTS_ASSIGNED_TO","2","ASSIGNED_BY","NUMBER","22","Y",,,,,
"4544","ZTBLAIS_PROD","T_INS_COMPLAINTS_ASSIGNED_TO","3","ASSIGNED_ON","DATE","7","Y",,,,,
"4545","ZTBLAIS_PROD","T_INS_COMPLAINTS_ASSIGNED_TO","4","ASSIGNED_TO","NUMBER","22","Y",,,,,
"4546","ZTBLAIS_PROD","T_INS_COMPLAINTS_ASSIGNED_TO","5","I_UNIT","NUMBER","22","Y",,,,,
"4547","ZTBLAIS_PROD","T_INS_COMPLAINTS_ASSIGNED_TO","6","ACCEPTED_ON","DATE","7","Y",,,,,
"4548","ZTBLAIS_PROD","T_INS_COMPLAINTS_ASSIGNED_TO","7","STATUS","VARCHAR2","2","Y",,,,,
"4549","ZTBLAIS_PROD","T_INS_COMPLAINTS_CONTENT","1","ID","NUMBER","22","Y",,,,,
"4550","ZTBLAIS_PROD","T_INS_COMPLAINTS_CONTENT","2","C_ID","NUMBER","22","Y",,,,,
"4551","ZTBLAIS_PROD","T_INS_COMPLAINTS_CONTENT","3","N_ID","NUMBER","22","Y",,,,,
"4552","ZTBLAIS_PROD","T_INS_COMPLAINTS_CONTENT","4","S_ID","NUMBER","22","Y",,,,,
"4553","ZTBLAIS_PROD","T_INS_COMPLAINTS_CONTENT","5","T_ID","NUMBER","22","Y",,,,,
"4554","ZTBLAIS_PROD","T_INS_COMPLAINTS_CONTENT","6","CONTENT","CLOB","4000","Y",,,,,
"4555","ZTBLAIS_PROD","T_INS_COMPLAINTS_CONTENT","7","STATUS","VARCHAR2","2","Y",,,,,
"4556","ZTBLAIS_PROD","T_INS_COMPLAINTS_CONTENT_EVIDENCE","1","ID","NUMBER","22","Y",,,,,
"4557","ZTBLAIS_PROD","T_INS_COMPLAINTS_CONTENT_EVIDENCE","2","E_NO","NUMBER","22","Y",,,,,
"4558","ZTBLAIS_PROD","T_INS_COMPLAINTS_CONTENT_EVIDENCE","3","E_TYPE","VARCHAR2","500","Y",,,,,
"4559","ZTBLAIS_PROD","T_INS_COMPLAINTS_CONTENT_EVIDENCE","4","E_FILES","CLOB","4000","Y",,,,,
"4560","ZTBLAIS_PROD","T_INS_COMPLAINTS_CONTENT_EVIDENCE","5","STATUS","VARCHAR2","2","Y",,,,,
"4561","ZTBLAIS_PROD","T_INS_COMPLAINTS_DETAILS","1","DID","NUMBER","22","Y",,,,,
"4562","ZTBLAIS_PROD","T_INS_COMPLAINTS_DETAILS","2","DISCRIPTION","VARCHAR2","4000","Y",,,,,
"4563","ZTBLAIS_PROD","T_INS_COMPLAINTS_DETAILS","3","FINAL_OUTCOME","VARCHAR2","4000","Y",,,,,
