Source type,Source file,Function/button/event/action name,URL/API endpoint called,Controller name,Controller action method,DBConnection method called,DBConnection file,Package name,Procedure name,Procedure exists in package spec,Procedure exists in package body,Active usage confirmed,"Replacement method/procedure, if any",Final action,Remarks
Controller,AIS\Controllers\ApiCallsController.cs:5680,GetIidInqStatements,/ApiCalls/GetIidInqStatements,ApiCalls,GetIidInqStatements,GetIidInqStatementsByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_STATEMENTS,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5694,AddIidInqStatement,/ApiCalls/AddIidInqStatement,ApiCalls,AddIidInqStatement,SaveIidInqStatement,AIS\DBConnection.IID.cs,PKG_INQ,P_ADD_INQ_STATEMENT,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5708,UpdateIidInqStatement,/ApiCalls/UpdateIidInqStatement,ApiCalls,UpdateIidInqStatement,SaveIidInqStatement,AIS\DBConnection.IID.cs,PKG_INQ,P_ADD_INQ_STATEMENT,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5765,DeleteIidInqStatement,/ApiCalls/DeleteIidInqStatement,ApiCalls,DeleteIidInqStatement,DeleteIidInqStatement,AIS\DBConnection.IID.cs,PKG_INQ,P_DELETE_INQ_STATEMENT,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5779,GetIidInqEvidenceFiles,/ApiCalls/GetIidInqEvidenceFiles,ApiCalls,GetIidInqEvidenceFiles,GetIidInqEvidenceFilesByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_EVIDENCE_FILES,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5793,GetIidInqEvidenceStep,/ApiCalls/GetIidInqEvidenceStep,ApiCalls,GetIidInqEvidenceStep,GetIidInqEvidenceStepByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_EVIDENCE_STEP,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5814,SaveIidInqEvidenceStep,/ApiCalls/SaveIidInqEvidenceStep,ApiCalls,SaveIidInqEvidenceStep,SaveIidInqEvidenceStep,AIS\DBConnection.IID.cs,PKG_INQ,P_SAVE_INQ_EVIDENCE_STEP,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5833,AddIidInqEvidenceFile,/ApiCalls/AddIidInqEvidenceFile,ApiCalls,AddIidInqEvidenceFile,AddIidInqEvidenceFile,AIS\DBConnection.IID.cs,PKG_INQ,P_ADD_INQ_EVIDENCE_FILE,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5866,DeleteIidInqEvidenceFile,/ApiCalls/DeleteIidInqEvidenceFile,ApiCalls,DeleteIidInqEvidenceFile,DeleteIidInqEvidenceFile,AIS\DBConnection.IID.cs,PKG_INQ,P_DELETE_INQ_EVIDENCE_FILE,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5886,GetIidInqFindingsRecomm,/ApiCalls/GetIidInqFindingsRecomm,ApiCalls,GetIidInqFindingsRecomm,GetIidInqFindingsRecommByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,GET_INQ_FINDINGS_RECOMM,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5901,SaveIidInqFindingsRecomm,/ApiCalls/SaveIidInqFindingsRecomm,ApiCalls,SaveIidInqFindingsRecomm,SaveIidInqFindingsRecomm,AIS\DBConnection.IID.cs,,,,,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:5926,GetIidAccusationsForFindings,/ApiCalls/GetIidAccusationsForFindings,ApiCalls,GetIidAccusationsForFindings,GetIidAccusationsForFindings,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_ACCUSATIONS,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5940,GetIidFindingsRecommByAccusation,/ApiCalls/GetIidFindingsRecommByAccusation,ApiCalls,GetIidFindingsRecommByAccusation,GetIidFindingsRecommByAccusation,AIS\DBConnection.IID.cs,PKG_INQ,GET_INQ_FINDINGS_RECOMM,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5964,SaveIidFindingsRecommByAccusation,/ApiCalls/SaveIidFindingsRecommByAccusation,ApiCalls,SaveIidFindingsRecommByAccusation,GetIidFindingsRecommByAccusation,AIS\DBConnection.IID.cs,PKG_INQ,GET_INQ_FINDINGS_RECOMM,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5964,SaveIidFindingsRecommByAccusation,/ApiCalls/SaveIidFindingsRecommByAccusation,ApiCalls,SaveIidFindingsRecommByAccusation,SaveIidFindingsRecommByAccusation,AIS\DBConnection.IID.cs,PKG_INQ,SAVE_INQ_FINDINGS_RECOMM,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:5998,GetIidFindingsRecommStatus,/ApiCalls/GetIidFindingsRecommStatus,ApiCalls,GetIidFindingsRecommStatus,GetIidFindingsRecommStatus,AIS\DBConnection.IID.cs,PKG_INQ,GET_INQ_FIND_RECOMM_STATUS,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6012,GetIidInqViolations,/ApiCalls/GetIidInqViolations,ApiCalls,GetIidInqViolations,GetIidInqViolationsByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_VIOLATIONS,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6026,AddIidInqViolation,/ApiCalls/AddIidInqViolation,ApiCalls,AddIidInqViolation,AddIidInqViolation,AIS\DBConnection.IID.cs,PKG_INQ,P_ADD_INQ_VIOLATION,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6040,UpdateIidInqViolation,/ApiCalls/UpdateIidInqViolation,ApiCalls,UpdateIidInqViolation,UpdateIidInqViolation,AIS\DBConnection.IID.cs,PKG_INQ,P_UPDATE_INQ_VIOLATION,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6054,DeleteIidInqViolation,/ApiCalls/DeleteIidInqViolation,ApiCalls,DeleteIidInqViolation,DeleteIidInqViolation,AIS\DBConnection.IID.cs,PKG_INQ,P_DELETE_INQ_VIOLATION,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6068,GetIidInqDsa,/ApiCalls/GetIidInqDsa,ApiCalls,GetIidInqDsa,GetIidInqDsaByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_DSA,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6082,AddIidInqDsa,/ApiCalls/AddIidInqDsa,ApiCalls,AddIidInqDsa,AddIidInqDsa,AIS\DBConnection.IID.cs,PKG_INQ,P_ADD_INQ_DSA,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6096,UpdateIidInqDsa,/ApiCalls/UpdateIidInqDsa,ApiCalls,UpdateIidInqDsa,UpdateIidInqDsa,AIS\DBConnection.IID.cs,PKG_INQ,P_UPDATE_INQ_DSA,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6110,DeleteIidInqDsa,/ApiCalls/DeleteIidInqDsa,ApiCalls,DeleteIidInqDsa,DeleteIidInqDsa,AIS\DBConnection.IID.cs,PKG_INQ,P_DELETE_INQ_DSA,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6124,GetIidInqWizardData,/ApiCalls/GetIidInqWizardData,ApiCalls,GetIidInqWizardData,GetIidInqAccusationsByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_ACCUSATIONS,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6124,GetIidInqWizardData,/ApiCalls/GetIidInqWizardData,ApiCalls,GetIidInqWizardData,GetIidInqAccusedListByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_ACCUSED_LIST,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6124,GetIidInqWizardData,/ApiCalls/GetIidInqWizardData,ApiCalls,GetIidInqWizardData,GetIidInqDsaByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_DSA,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6124,GetIidInqWizardData,/ApiCalls/GetIidInqWizardData,ApiCalls,GetIidInqWizardData,GetIidInqEvidenceFilesByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_EVIDENCE_FILES,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6124,GetIidInqWizardData,/ApiCalls/GetIidInqWizardData,ApiCalls,GetIidInqWizardData,GetIidInqEvidenceStepByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_EVIDENCE_STEP,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6124,GetIidInqWizardData,/ApiCalls/GetIidInqWizardData,ApiCalls,GetIidInqWizardData,GetIidInqFindingsRecommByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,GET_INQ_FINDINGS_RECOMM,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6124,GetIidInqWizardData,/ApiCalls/GetIidInqWizardData,ApiCalls,GetIidInqWizardData,GetIidInqProceedingsByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_PROCEEDINGS,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6124,GetIidInqWizardData,/ApiCalls/GetIidInqWizardData,ApiCalls,GetIidInqWizardData,GetIidInqRecordsByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_RECORDS,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6124,GetIidInqWizardData,/ApiCalls/GetIidInqWizardData,ApiCalls,GetIidInqWizardData,GetIidInqStatementsByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_STATEMENTS,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6124,GetIidInqWizardData,/ApiCalls/GetIidInqWizardData,ApiCalls,GetIidInqWizardData,GetIidInqViolationsByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_VIOLATIONS,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6124,GetIidInqWizardData,/ApiCalls/GetIidInqWizardData,ApiCalls,GetIidInqWizardData,GetLatestInquiryReportByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,GET_LATEST_INQUIRY_REPORT_BY_COMPLAINT,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6155,FinalizeIidInquiryReport,/ApiCalls/FinalizeIidInquiryReport,ApiCalls,FinalizeIidInquiryReport,FinalizeIidInquiryReport,AIS\DBConnection.IID.cs,,,,,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6181,SubmitIidInquiryReportForAnalysis,/ApiCalls/SubmitIidInquiryReportForAnalysis,ApiCalls,SubmitIidInquiryReportForAnalysis,GetIidInqEvidenceFilesByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_EVIDENCE_FILES,Yes,Yes,Yes,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6181,SubmitIidInquiryReportForAnalysis,/ApiCalls/SubmitIidInquiryReportForAnalysis,ApiCalls,SubmitIidInquiryReportForAnalysis,SubmitIidInquiryReportForAnalysis,AIS\DBConnection.IID.cs,,,,,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6213,GetIidInquiryReportReadOnlyData,/ApiCalls/GetIidInquiryReportReadOnlyData,ApiCalls,GetIidInquiryReportReadOnlyData,GetComplaint,AIS\DBConnection.IID.cs,PKG_INQ,GET_COMPLAINT,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6213,GetIidInquiryReportReadOnlyData,/ApiCalls/GetIidInquiryReportReadOnlyData,ApiCalls,GetIidInquiryReportReadOnlyData,GetIidComplaintFinalizeState,AIS\DBConnection.IID.cs,,select is_finalized from t_au_iid_complaint_hdr where complaint_id = :p_complaint_id,No,No,Unconfirmed,,Needs manual review,"Internal C# call; Package SQL source file not found.; Missing CommandType.StoredProcedure, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:6213,GetIidInquiryReportReadOnlyData,/ApiCalls/GetIidInquiryReportReadOnlyData,ApiCalls,GetIidInquiryReportReadOnlyData,GetIidInqAccusationsByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_ACCUSATIONS,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6213,GetIidInquiryReportReadOnlyData,/ApiCalls/GetIidInquiryReportReadOnlyData,ApiCalls,GetIidInquiryReportReadOnlyData,GetIidInqAccusedListByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_ACCUSED_LIST,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6213,GetIidInquiryReportReadOnlyData,/ApiCalls/GetIidInquiryReportReadOnlyData,ApiCalls,GetIidInquiryReportReadOnlyData,GetIidInqDsaByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_DSA,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6213,GetIidInquiryReportReadOnlyData,/ApiCalls/GetIidInquiryReportReadOnlyData,ApiCalls,GetIidInquiryReportReadOnlyData,GetIidInqEvidenceFilesByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_EVIDENCE_FILES,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6213,GetIidInquiryReportReadOnlyData,/ApiCalls/GetIidInquiryReportReadOnlyData,ApiCalls,GetIidInquiryReportReadOnlyData,GetIidInqEvidenceStepByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_EVIDENCE_STEP,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6213,GetIidInquiryReportReadOnlyData,/ApiCalls/GetIidInquiryReportReadOnlyData,ApiCalls,GetIidInquiryReportReadOnlyData,GetIidInqFindingsRecommByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,GET_INQ_FINDINGS_RECOMM,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6213,GetIidInquiryReportReadOnlyData,/ApiCalls/GetIidInquiryReportReadOnlyData,ApiCalls,GetIidInquiryReportReadOnlyData,GetIidInqProceedingsByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_PROCEEDINGS,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6213,GetIidInquiryReportReadOnlyData,/ApiCalls/GetIidInquiryReportReadOnlyData,ApiCalls,GetIidInquiryReportReadOnlyData,GetIidInqRecordsByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_RECORDS,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6213,GetIidInquiryReportReadOnlyData,/ApiCalls/GetIidInquiryReportReadOnlyData,ApiCalls,GetIidInquiryReportReadOnlyData,GetIidInqStatementsByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_STATEMENTS,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6213,GetIidInquiryReportReadOnlyData,/ApiCalls/GetIidInquiryReportReadOnlyData,ApiCalls,GetIidInquiryReportReadOnlyData,GetIidInqViolationsByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_VIOLATIONS,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6213,GetIidInquiryReportReadOnlyData,/ApiCalls/GetIidInquiryReportReadOnlyData,ApiCalls,GetIidInquiryReportReadOnlyData,GetLatestInquiryReportByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,GET_LATEST_INQUIRY_REPORT_BY_COMPLAINT,Yes,Yes,Unconfirmed,,Needs manual review,Internal C# call; Missing GuardAgainstDynamicSql
Controller,AIS\Controllers\ApiCallsController.cs:6213,GetIidInquiryReportReadOnlyData,/ApiCalls/GetIidInquiryReportReadOnlyData,ApiCalls,GetIidInquiryReportReadOnlyData,IsIidComplaintFinalized,AIS\DBConnection.IID.cs,,,,,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6287,add_public_holiday,/ApiCalls/add_public_holiday,ApiCalls,add_public_holiday,AddPublicHoliday,AIS\DBConnection.AD.cs,PKG_AD,P_INSERT_PUBLIC_HOLIDAY,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6294,get_all_public_holidays,/ApiCalls/get_all_public_holidays,ApiCalls,get_all_public_holidays,GetAllPublicHolidays,AIS\DBConnection.AD.cs,pkg_ad,P_GET_PUBLIC_HOLIDAYS,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6303,check_public_holiday_day,/ApiCalls/check_public_holiday_day,ApiCalls,check_public_holiday_day,CheckIfHolidayOrWeekend,AIS\DBConnection.AD.cs,pkg_ad,P_GET_PUBLIC_HOLIDAY_DAY,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6308,get_fad_desk_officer_rpt_by_date_range,/ApiCalls/get_fad_desk_officer_rpt_by_date_range,ApiCalls,get_fad_desk_officer_rpt_by_date_range,GetFadDeskOfficerRptByDateRange,AIS\DBConnection.RPT.cs,PKG_RPT,P_GET_FAD_DESK_OFFICER_RPT_BY_PERIOD,Yes,Yes,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6317,GetAllParaText,/ApiCalls/GetAllParaText,ApiCalls,GetAllParaText,Get_All_Para_Text,AIS\DBConnection.FAD.cs,PKG_FAD,P_GetParaText,Yes,Yes,Yes,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:6330,GetParaReferenceData,/ApiCalls/GetParaReferenceData,ApiCalls,GetParaReferenceData,GetParaReferenceData,AIS\DBConnection.FAD.cs,,,,,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6337,SaveParaReferences,/ApiCalls/SaveParaReferences,ApiCalls,SaveParaReferences,SaveParaReferences,AIS\DBConnection.FAD.cs,,,,,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6343,SearchReferences,/ApiCalls/SearchReferences,ApiCalls,SearchReferences,SearchReferences,AIS\DBConnection.FAD.cs,PKG_FAD,P_SearchReferences,Yes,Yes,Yes,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:6357,GetReferenceDetail,/ApiCalls/GetReferenceDetail,ApiCalls,GetReferenceDetail,GetReferenceDetail,AIS\DBConnection.FAD.cs,,,,,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6364,GetManualMaster,/ApiCalls/GetManualMaster,ApiCalls,GetManualMaster,GetManualMaster,AIS\DBConnection.FAD.cs,,,,,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6378,GetManualSections,/ApiCalls/GetManualSections,ApiCalls,GetManualSections,GetManualSections,AIS\DBConnection.FAD.cs,,,,,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6392,GetManualChapters,/ApiCalls/GetManualChapters,ApiCalls,GetManualChapters,GetManualChapters,AIS\DBConnection.FAD.cs,,,,,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6406,GetManualIndexByChapter,/ApiCalls/GetManualIndexByChapter,ApiCalls,GetManualIndexByChapter,GetManualIndexByChapter,AIS\DBConnection.FAD.cs,,,,,Yes,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6420,GetReferenceMasterDetail,/ApiCalls/GetReferenceMasterDetail,ApiCalls,GetReferenceMasterDetail,GetReferenceMasterDetail,AIS\DBConnection.FAD.cs,PKG_FAD,P_GET_REFERENCE_MASTER_DETAIL,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:6435,GetObservationManualMaster,/ApiCalls/GetObservationManualMaster,ApiCalls,GetObservationManualMaster,GetObservationManualMaster,AIS\DBConnection.FAD.cs,PKG_FAD,P_GET_MANUAL_MASTER,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:6450,GetObservationManualSections,/ApiCalls/GetObservationManualSections,ApiCalls,GetObservationManualSections,GetObservationManualSections,AIS\DBConnection.FAD.cs,PKG_FAD,P_GET_MANUAL_SECTIONS,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:6465,GetObservationManualChapters,/ApiCalls/GetObservationManualChapters,ApiCalls,GetObservationManualChapters,GetObservationManualChapters,AIS\DBConnection.FAD.cs,PKG_FAD,P_GET_MANUAL_CHAPTERS,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:6480,GetObservationManualReferenceGrid,/ApiCalls/GetObservationManualReferenceGrid,ApiCalls,GetObservationManualReferenceGrid,GetObservationManualReferenceGrid,AIS\DBConnection.FAD.cs,PKG_FAD,P_GET_MANUAL_REFERENCE_GRID,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:6495,GetReferenceDetailByRefId,/ApiCalls/GetReferenceDetailByRefId,ApiCalls,GetReferenceDetailByRefId,GetReferenceDetailByRefId,AIS\DBConnection.FAD.cs,PKG_FAD,P_GET_REFERENCE_DETAIL_BY_ID,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:6510,GetEntityTaskSummary,/ApiCalls/GetEntityTaskSummary,ApiCalls,GetEntityTaskSummary,GetEntityTaskSummary,AIS\DBConnection.FAD.cs,PKG_FAD,P_GetEntityTaskSummary,Yes,Yes,Unconfirmed,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:6526,GetAllVersionHistory,/ApiCalls/GetAllVersionHistory,ApiCalls,GetAllVersionHistory,GetAllVersionHistory,AIS\DBConnection.AD.cs,PKG_AD,P_GET_VERSION_HISTORY,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6532,AddVersionHistory,/ApiCalls/AddVersionHistory,ApiCalls,AddVersionHistory,AddVersionHistory,AIS\DBConnection.AD.cs,PKG_AD,P_ADD_VERSION_HISTORY,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6540,UpdateVersionHistory,/ApiCalls/UpdateVersionHistory,ApiCalls,UpdateVersionHistory,UpdateVersionHistory,AIS\DBConnection.AD.cs,PKG_AD,P_UPDATE_VERSION_HISTORY,Yes,Yes,Unconfirmed,,Keep,Internal C# call
Controller,AIS\Controllers\ApiCallsController.cs:6548,GET_PARA_STATUS_CHANGE_REQUEST,/ApiCalls/GET_PARA_STATUS_CHANGE_REQUEST,ApiCalls,GET_PARA_STATUS_CHANGE_REQUEST,GETPARASTATUSCHANGEREQUEST,AIS\DBConnection.FAD.cs,PKG_FAD,P_GET_PARA_STATUS_REQUEST,Yes,Yes,Yes,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
Controller,AIS\Controllers\ApiCallsController.cs:6556,ADD_PARA_STATUS_CHANGE_REQUEST,/ApiCalls/ADD_PARA_STATUS_CHANGE_REQUEST,ApiCalls,ADD_PARA_STATUS_CHANGE_REQUEST,ADDPARASTATUSCHANGEREQUEST,AIS\DBConnection.FAD.cs,PKG_FAD,P_ADD_PARA_STATUS_CHANGE,Yes,Yes,Yes,,Needs manual review,"Internal C# call; Missing BindByName, GuardAgainstDynamicSql"
